sampno,vehno,vehyear,make,make_o,model,model_o,body,body_o,fuel,fuel_o,transp,parkd,parkd_o
70028913,2,2012,20,-1,20037,-1,1,-1,1,-1,1,2,-1
70028913,3,1996,20,-1,20027,-1,1,-1,1,-1,2,3,-1
70028914,1,2008,41,-1,41051,-1,1,-1,1,-1,2,3,-1
70028917,1,2017,37,-1,37404,-1,3,-1,1,-1,1,3,-1
70028917,2,2009,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70028918,1,2015,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70028919,1,2016,12,-1,12462,-1,2,-1,2,-1,2,2,-1
70028919,2,2007,52,-1,52047,-1,3,-1,1,-1,2,3,-1
70028923,1,2014,37,-1,37402,-1,1,-1,1,-1,1,3,-1
70028923,2,2010,49,-1,49472,-1,4,-1,1,-1,1,3,-1
70028925,1,2010,20,-1,20037,-1,1,-1,1,-1,2,1,-1
70028927,1,2018,42,-1,42421,-1,3,-1,1,-1,1,3,-1
70028939,1,2018,49,-1,49402,-1,3,-1,1,-1,2,2,-1
70028939,2,2007,42,-1,42998,-1,6,-1,2,-1,1,2,-1
70028940,1,2012,18,-1,18024,-1,1,-1,1,-1,1,2,-1
70028940,2,2012,20,-1,20422,-1,3,-1,1,-1,1,2,-1
70028941,1,2013,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70028942,1,2009,58,-1,58039,-1,1,-1,1,-1,1,3,-1
70028962,1,2006,37,-1,37032,-1,1,-1,1,-1,2,3,-1
70028967,1,2015,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70028967,2,2010,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70028974,1,2014,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70028974,2,2008,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70028991,1,2007,35,-1,35050,-1,1,-1,1,-1,2,1,-1
70028991,2,2006,22,-1,22022,-1,1,-1,1,-1,2,2,-1
70028991,3,1998,14,-1,14401,-1,3,-1,1,-1,2,2,-1
70028996,1,2008,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70028999,1,2018,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70028999,2,2012,49,-1,49403,-1,1,-1,1,-1,1,3,-1
70028999,3,2004,37,-1,37032,-1,1,-1,1,-1,1,2,-1
70029002,1,1997,49,-1,49040,-1,1,-1,1,-1,2,1,-1
70029008,1,2016,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70029011,1,2012,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70029013,1,2014,20,-1,20025,-1,1,-1,1,-1,2,3,-1
70029032,1,2009,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70029032,2,2009,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029038,1,2015,63,-1,63441,-1,2,-1,1,-1,1,3,-1
70029038,2,2015,51,-1,51051,-1,1,-1,1,-1,1,3,-1
70029040,1,2017,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70029040,2,2011,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70029056,1,2004,55,-1,55033,-1,1,-1,1,-1,1,1,-1
70029056,2,1998,6,-1,6043,-1,1,-1,1,-1,1,3,-1
70029066,1,2015,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70029066,2,2013,12,-1,12402,-1,1,-1,1,-1,1,3,-1
70029084,1,2018,99,-1,76739,-1,7,-1,1,-1,2,2,-1
70029092,1,2013,12,-1,12027,-1,1,-1,3,-1,1,3,-1
70029109,1,2018,48,-1,48034,-1,1,-1,1,-1,1,3,-1
70029109,2,2009,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70029109,3,2007,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70029114,1,2014,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70029115,1,2001,6,-1,6052,-1,1,-1,1,-1,1,3,-1
70029117,1,2014,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70029117,2,2014,20,-1,20029,-1,1,-1,1,-1,1,1,-1
70029125,1,2017,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70029125,2,2014,32,-1,32043,-1,1,-1,1,-1,1,3,-1
70029125,3,2009,49,-1,49046,-1,1,-1,1,-1,1,2,-1
70029144,1,2018,49,-1,49043,-1,1,-1,1,-1,1,3,-1
70029144,2,2012,55,-1,55401,-1,3,-1,1,-1,1,2,-1
70029166,1,2003,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70029166,2,2000,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029176,1,2009,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70029176,2,2003,35,-1,35047,-1,1,-1,1,-1,1,1,-1
70029199,1,2017,35,-1,35051,-1,1,-1,1,-1,2,1,-1
70029199,2,2008,20,-1,20461,-1,2,-1,1,-1,1,2,-1
70029199,3,2000,20,-1,20441,-1,2,-1,1,-1,1,2,-1
70029200,1,2014,37,-1,37402,-1,3,-1,1,-1,2,3,-1
70029204,1,2014,2,-1,2404,-1,3,-1,1,-1,1,2,-1
70029207,1,2005,12,-1,12017,-1,1,-1,1,-1,1,2,-1
70029207,2,2003,20,-1,20443,-1,2,-1,1,-1,1,2,-1
70029214,1,2004,30,-1,-8,-1,1,-1,1,-1,1,2,-1
70029217,1,2002,49,-1,49401,-1,3,-1,1,-1,2,1,-1
70029218,1,2003,20,-1,20010,-1,1,-1,1,-1,2,3,-1
70029222,1,2018,30,-1,30402,-1,3,-1,1,-1,1,3,-1
70029222,2,2015,35,-1,35047,-1,1,-1,1,-1,2,3,-1
70029225,1,2012,59,-1,59038,-1,1,-1,3,-1,1,3,-1
70029228,1,2002,49,-1,49043,-1,1,-1,1,-1,1,2,-1
70029228,2,-8,-8,-1,-8,-1,1,-1,1,-1,1,2,-1
70029239,1,2011,35,-1,35049,-1,1,-1,1,-1,1,3,-1
70029247,1,2012,20,-1,20026,-1,1,-1,3,-1,1,3,-1
70029248,1,2015,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70029248,2,2010,19,-1,19018,-1,1,-1,1,-1,1,3,-1
70029252,1,2014,20,-1,20028,-1,1,-1,1,-1,1,2,-1
70029252,2,2012,20,-1,20025,-1,1,-1,1,-1,1,2,-1
70029262,1,2017,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70029276,1,2013,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70029276,2,2012,2,-1,2407,-1,3,-1,1,-1,1,3,-1
70029276,3,2010,72,-1,72705,-1,7,-1,1,-1,1,3,-1
70029288,1,2016,12,-1,12481,-1,4,-1,1,-1,2,1,-1
70029288,2,2007,49,-1,49402,-1,3,-1,1,-1,2,1,-1
70029290,1,2017,41,-1,41050,-1,1,-1,1,-1,1,2,-1
70029290,2,2016,35,-1,35043,-1,1,-1,1,-1,1,2,-1
70029296,1,2003,20,-1,20016,-1,1,-1,1,-1,2,2,-1
70029296,2,2001,6,-1,6052,-1,1,-1,1,-1,2,3,-1
70029302,1,2012,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70029303,1,2016,2,-1,2404,-1,3,-1,1,-1,1,2,-1
70029303,2,2016,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70029303,3,2008,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70029305,1,2009,49,-1,49032,-1,1,-1,1,-1,2,3,-1
70029330,1,1997,12,-1,12473,-1,5,-1,1,-1,2,2,-1
70029347,1,2015,35,-1,35051,-1,3,-1,1,-1,1,3,-1
70029347,2,2002,23,-1,23401,-1,3,-1,1,-1,2,3,-1
70029349,1,2014,20,-1,20025,-1,1,-1,1,-1,1,3,-1
70029356,1,2006,12,-1,12443,-1,2,-1,1,-1,1,3,-1
70029356,2,2002,14,-1,14017,-1,1,-1,1,-1,2,2,-1
70029358,1,2013,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70029360,1,2008,30,-1,30036,-1,1,-1,1,-1,1,3,-1
70029361,1,2018,49,-1,49046,-1,1,-1,3,-1,1,1,-1
70029363,1,2016,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70029363,2,2006,20,-1,20039,-1,1,-1,1,-1,1,3,-1
70029366,1,1993,49,-1,49040,-1,1,-1,1,-1,2,1,-1
70029374,1,2007,37,-1,37441,-1,2,-1,1,-1,1,1,-1
70029382,1,2012,48,-1,48045,-1,1,-1,1,-1,1,1,-1
70029386,1,2012,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70029395,1,2017,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70029396,1,2012,58,-1,58037,-1,1,-1,1,-1,1,2,-1
70029396,2,1987,20,-1,20010,-1,1,-1,1,-1,2,3,-1
70029398,1,2004,32,-1,32043,-1,1,-1,1,-1,1,3,-1
70029407,1,2007,49,-1,49046,-1,1,-1,3,-1,1,1,-1
70029412,1,2008,41,-1,41051,-1,1,-1,1,-1,2,2,-1
70029413,1,2007,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70029414,1,2017,7,-1,7442,-1,2,-1,1,-1,1,1,-1
70029414,2,2007,7,-1,7442,-1,2,-1,1,-1,2,1,-1
70029414,3,2004,48,-1,48038,-1,1,-1,1,-1,2,2,-1
70029414,4,1999,34,-1,34706,-1,7,-1,1,-1,2,3,-1
70029414,5,1975,34,-1,34706,-1,7,-1,1,-1,2,3,-1
70029421,1,2011,19,-1,19020,-1,3,-1,1,-1,1,3,-1
70029421,2,2004,19,-1,19003,-1,1,-1,1,-1,2,3,-1
70029421,3,1990,20,-1,20004,-1,1,-1,1,-1,2,3,-1
70029421,4,1972,20,-1,20010,-1,1,-1,1,-1,2,3,-1
70029437,1,2015,48,-1,48403,-1,3,-1,1,-1,2,3,-1
70029439,1,2007,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029439,2,2004,35,-1,35472,-1,4,-1,1,-1,2,2,-1
70029439,3,2001,49,-1,49402,-1,1,-1,1,-1,2,2,-1
70029448,1,2016,12,-1,12402,-1,3,-1,1,-1,1,2,-1
70029448,2,2012,12,-1,12481,-1,4,-1,1,-1,1,2,-1
70029451,1,2014,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70029451,2,2004,49,-1,49032,-1,1,-1,1,-1,2,1,-1
70029451,3,2004,37,-1,37031,-1,1,-1,1,-1,2,1,-1
70029468,1,2002,12,-1,12422,-1,3,-1,1,-1,2,2,-1
70029468,2,2002,37,-1,37031,-1,1,-1,1,-1,2,2,-1
70029479,1,2016,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70029499,1,1999,22,-1,22018,-1,1,-1,1,-1,2,1,-1
70029502,1,2010,20,-1,20028,-1,1,-1,1,-1,2,1,-1
70029504,1,2008,41,-1,41051,-1,1,-1,1,-1,1,1,-1
70029512,1,2008,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029522,1,2014,55,-1,55033,-1,1,-1,1,-1,2,3,-1
70029522,2,2010,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70029523,1,2015,20,-1,20403,-1,5,-1,1,-1,2,1,-1
70029527,1,2014,63,-1,63032,-1,1,-1,1,-1,2,3,-1
70029530,1,2010,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70029533,1,2002,2,-1,2405,-1,3,-1,1,-1,1,1,-1
70029535,1,2013,30,-1,30040,-1,1,-1,1,-1,1,2,-1
70029535,2,2011,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70029556,1,2016,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70029556,2,2009,20,-1,20024,-1,3,-1,1,-1,1,3,-1
70029557,1,2017,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70029557,2,2016,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70029568,1,-8,-8,-1,-8,-1,1,-1,1,-1,2,1,-1
70029568,2,-8,-8,-1,-8,-1,1,-1,1,-1,2,2,-1
70029574,1,2013,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70029574,2,2010,41,-1,41051,-1,1,-1,1,-1,1,1,-1
70029581,1,2015,12,-1,12032,-1,1,-1,1,-1,2,3,-1
70029581,2,2013,12,-1,12027,-1,1,-1,1,-1,1,1,-1
70029581,3,2010,12,-1,12017,-1,1,-1,1,-1,1,1,-1
70029581,4,2010,12,-1,12024,-1,3,-1,1,-1,1,1,-1
70029586,1,2018,48,-1,48047,-1,1,-1,1,-1,1,3,-1
70029586,2,1950,20,-1,20398,-1,1,-1,1,-1,1,3,-1
70029590,1,2015,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70029590,2,2004,41,-1,41046,-1,1,-1,1,-1,1,3,-1
70029594,1,2018,30,-1,30040,-1,1,-1,1,-1,2,1,-1
70029600,1,2001,55,-1,55401,-1,3,-1,1,-1,2,1,-1
70029601,1,2008,12,-1,12401,-1,3,-1,1,-1,1,1,-1
70029601,2,2002,6,-1,6441,-1,2,-1,1,-1,1,1,-1
70029608,1,2017,6,-1,6054,-1,2,-1,1,-1,1,2,-1
70029608,2,2011,41,-1,41051,-1,1,-1,1,-1,1,1,-1
70029611,1,2015,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70029614,1,2013,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70029614,2,2014,53,-1,53040,-1,1,-1,1,-1,2,3,-1
70029615,1,2018,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70029615,2,2018,55,-1,55402,-1,3,-1,1,-1,1,3,-1
70029641,1,2008,37,-1,37039,-1,1,-1,1,-1,1,3,-1
70029641,2,2008,55,-1,55036,-1,1,-1,1,-1,1,3,-1
70029645,1,2016,55,-1,55035,-1,1,-1,1,-1,2,2,-1
70029645,2,2016,55,-1,55035,-1,1,-1,1,-1,2,2,-1
70029657,1,2004,35,-1,35443,-1,2,-1,1,-1,1,1,-1
70029664,1,2018,20,-1,20404,-1,3,-1,1,-1,2,2,-1
70029668,1,2012,49,-1,49403,-1,3,-1,1,-1,1,2,-1
70029668,2,1999,54,-1,54035,-1,1,-1,1,-1,1,3,-1
70029677,1,2018,49,-1,49402,-1,3,-1,3,-1,1,2,-1
70029677,2,2014,48,-1,48401,-1,3,-1,1,-1,1,1,-1
70029690,1,2016,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70029690,2,2013,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70029691,1,2008,41,-1,41051,-1,1,-1,1,-1,1,1,-1
70029699,1,2018,48,-1,48401,-1,3,-1,1,-1,1,2,-1
70029704,1,2017,34,-1,34049,-1,3,-1,1,-1,1,3,-1
70029706,1,2015,41,-1,41051,-1,1,-1,1,-1,1,2,-1
70029708,1,2017,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70029708,2,2010,59,-1,59037,-1,1,-1,3,-1,1,3,-1
70029714,1,2016,20,-1,20404,-1,3,-1,1,-1,1,3,-1
70029714,2,2008,20,-1,20023,-1,3,-1,1,-1,1,2,-1
70029714,3,1997,20,-1,20481,-1,4,-1,1,-1,1,2,-1
70029720,1,2000,41,-1,41035,-1,1,-1,1,-1,2,1,-1
70029720,2,1994,7,-1,7442,-1,2,-1,1,-1,2,1,-1
70029730,1,2017,20,-1,20406,-1,3,-1,1,-1,1,1,-1
70029730,2,2001,7,-1,7482,-1,4,-1,1,-1,1,1,-1
70029733,1,2009,37,-1,37402,-1,3,-1,1,-1,1,2,-1
70029733,2,2004,51,-1,51046,-1,1,-1,1,-1,1,2,-1
70029736,1,2013,49,-1,49040,-1,1,-1,1,-1,2,1,-1
70029736,2,2009,58,-1,58421,-1,3,-1,1,-1,2,1,-1
70029742,1,1998,9,-1,9038,-1,1,-1,1,-1,2,1,-1
70029750,1,2011,41,-1,41052,-1,1,-1,1,-1,2,2,-1
70029761,1,2017,6,-1,6054,-1,2,-1,1,-1,1,2,-1
70029761,2,2012,18,-1,18421,-1,3,-1,1,-1,1,2,-1
70029766,1,2015,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029766,2,2009,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70029824,1,2016,2,-1,2404,-1,1,-1,1,-1,1,1,-1
70029825,1,2015,55,-1,55035,-1,1,-1,1,-1,2,3,-1
70029826,1,2015,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70029832,1,2006,37,-1,37031,-1,1,-1,1,-1,2,2,-1
70029839,1,2015,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70029840,1,2004,20,-1,20037,-1,1,-1,1,-1,2,2,-1
70029912,1,2012,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70029912,2,2009,12,-1,12402,-1,3,-1,1,-1,2,1,-1
70029912,3,1986,37,-1,37703,-1,7,-1,1,-1,2,3,-1
70029918,1,2004,20,-1,20037,-1,1,-1,1,-1,2,1,-1
70029920,1,2006,18,-1,18441,-1,2,-1,1,-1,2,2,-1
70029924,1,2012,37,-1,37402,-1,1,-1,1,-1,1,2,-1
70029928,1,2015,2,-1,2403,-1,3,-1,1,-1,1,2,-1
70029928,2,2014,62,-1,62421,-1,3,-1,1,-1,1,3,-1
70029928,3,2006,12,-1,12003,-1,1,-1,1,-1,1,2,-1
70029928,4,2005,6,-1,6051,-1,1,-1,1,-1,1,2,-1
70029929,1,2016,51,-1,51401,-1,3,-1,1,-1,2,3,-1
70029929,2,2016,32,-1,32048,-1,1,-1,1,-1,1,3,-1
70029930,1,2008,20,-1,20404,-1,3,-1,1,-1,1,3,-1
70029933,1,2012,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70029933,2,2010,37,-1,37402,-1,1,-1,1,-1,2,3,-1
70029934,1,2017,63,-1,63402,-1,3,-1,1,-1,1,3,-1
70029934,2,2012,48,-1,48034,-1,1,-1,1,-1,1,3,-1
70029936,1,2015,18,-1,18022,-1,1,-1,1,-1,1,2,-1
70029936,2,2015,49,-1,49403,-1,3,-1,1,-1,1,2,-1
70029942,1,2014,2,-1,2001,-1,3,-1,1,-1,2,2,-1
70029942,2,2011,59,-1,59401,-1,3,-1,1,-1,2,3,-1
70029942,3,2007,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70029944,1,2014,6,-1,6441,-1,2,-1,1,-1,1,3,-1
70029950,1,2017,18,-1,18421,-1,3,-1,1,-1,1,3,-1
70029950,2,2017,34,-1,34035,-1,1,-1,1,-1,1,3,-1
70029952,1,2008,41,-1,41051,-1,1,-1,1,-1,1,2,-1
70029958,1,2017,51,-1,51047,-1,3,-1,1,-1,1,3,-1
70029958,2,2015,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70029958,3,2017,48,-1,48403,-1,3,-1,1,-1,1,1,-1
70029959,1,2006,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70029959,2,2004,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70029961,1,2017,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70029961,2,2011,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70029967,1,2008,49,-1,49032,-1,1,-1,1,-1,1,1,-1
70029968,1,2017,12,-1,12473,-1,3,-1,1,-1,1,3,-1
70029968,2,2007,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70029970,1,2018,59,-1,59405,-1,1,-1,1,-1,1,3,-1
70029980,1,2010,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70029980,2,2005,54,-1,54035,-1,1,-1,1,-1,1,3,-1
70029981,1,2014,12,-1,12023,-1,1,-1,1,-1,2,1,-1
70029987,1,2007,49,-1,49401,-1,3,-1,1,-1,1,1,-1
70029988,1,2017,48,-1,48403,-1,3,-1,1,-1,1,2,-1
70029988,2,2003,55,-1,55401,-1,3,-1,1,-1,1,2,-1
70029994,1,2012,54,-1,54402,-1,3,-1,1,-1,1,2,-1
70029994,2,2008,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70029998,1,2012,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70029998,2,2005,42,-1,42047,-1,1,-1,1,-1,1,3,-1
70030005,1,2018,12,-1,12037,-1,1,-1,1,-1,2,1,-1
70030028,1,2009,55,-1,55401,-1,3,-1,1,-1,2,3,-1
70030028,2,2005,37,-1,37031,-1,1,-1,1,-1,2,1,-1
70030033,1,2010,41,-1,41051,-1,1,-1,1,-1,1,2,-1
70030033,2,2001,20,-1,20421,-1,3,-1,1,-1,1,2,-1
70030033,3,2001,20,-1,20431,-1,3,-1,1,-1,1,2,-1
70030034,1,2012,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70030034,2,2012,12,-1,12402,-1,3,-1,1,-1,1,1,-1
70030037,1,2006,37,-1,37402,-1,3,-1,1,-1,1,1,-1
70030046,1,1999,41,-1,41035,-1,1,-1,1,-1,1,3,-1
70030047,1,2016,12,-1,12402,-1,1,-1,1,-1,1,3,-1
70030047,2,2013,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70030051,1,2011,20,-1,20024,-1,3,-1,1,-1,1,2,-1
70030051,2,2007,20,-1,20421,-1,3,-1,1,-1,1,2,-1
70030054,1,2016,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70030054,2,2009,6,-1,6052,-1,1,-1,1,-1,1,3,-1
70030054,3,2009,55,-1,55033,-1,1,-1,1,-1,1,1,-1
70030054,4,2007,24,-1,24010,-1,3,-1,1,-1,2,3,-1
70030063,1,1998,49,-1,49032,-1,1,-1,1,-1,1,1,-1
70030064,1,2003,34,-1,34034,-1,1,-1,1,-1,2,3,-1
70030064,2,2003,37,-1,37032,-1,1,-1,1,-1,2,1,-1
70030068,1,2011,32,-1,32034,-1,1,-1,1,-1,2,1,-1
70030076,1,2017,20,-1,20473,-1,4,-1,1,-1,1,2,-1
70030076,2,2012,63,-1,63037,-1,1,-1,1,-1,1,3,-1
70030076,3,2006,20,-1,20010,-1,1,-1,1,-1,2,1,-1
70030076,4,2004,63,-1,63032,-1,1,-1,1,-1,1,2,-1
70030076,5,2007,98,-1,98706,-1,7,-1,1,-1,2,3,-1
70030079,1,2016,37,-1,37404,-1,3,-1,1,-1,1,1,-1
70030086,1,2016,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70030086,2,2008,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70030086,3,2007,37,-1,37402,-1,3,-1,1,-1,1,2,-1
70030088,1,2014,20,-1,20404,-1,3,-1,1,-1,1,2,-1
70030088,2,2007,52,-1,52047,-1,3,-1,1,-1,1,2,-1
70030090,1,2014,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70030096,1,2014,30,-1,30040,-1,1,-1,1,-1,1,3,-1
70030096,2,2007,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70030098,1,2002,22,-1,22018,-1,1,-1,1,-1,2,1,-1
70030099,1,2017,48,-1,48046,-1,1,-1,1,-1,1,3,-1
70030099,2,2005,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70030099,3,2002,34,-1,34035,-1,1,-1,1,-1,1,3,-1
70030099,4,2002,47,-1,47035,-1,1,-1,1,-1,1,3,-1
70030099,5,1970,45,-1,45031,-1,1,-1,1,-1,1,3,-1
70030101,1,2012,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70030112,1,2010,49,-1,49047,-1,2,-1,1,-1,1,2,-1
70030112,2,2010,49,-1,49051,-1,1,-1,1,-1,1,2,-1
70030113,1,2013,2,-1,2407,-1,3,-1,1,-1,1,3,-1
70030113,2,2011,12,-1,12402,-1,3,-1,1,-1,2,3,-1
70030115,1,2010,37,-1,37032,-1,1,-1,1,-1,2,1,-1
70030116,1,2017,30,-1,30040,-1,1,-1,1,-1,1,3,-1
70030124,1,2015,7,-1,7027,-1,3,-1,1,-1,1,2,-1
70030126,1,2004,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70030127,1,2007,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70030129,1,2012,20,-1,20025,-1,1,-1,1,-1,2,2,-1
70030129,2,2008,19,-1,19020,-1,3,-1,1,-1,2,2,-1
70030130,1,2001,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70030131,1,2017,42,-1,42421,-1,3,-1,1,-1,1,3,-1
70030135,1,2013,42,-1,42040,-1,1,-1,1,-1,1,3,-1
70030135,2,2012,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70030148,1,2003,37,-1,37402,-1,3,-1,1,-1,2,2,-1
70030148,2,1996,12,-1,12003,-1,1,-1,1,-1,2,2,-1
70030150,1,2016,48,-1,48034,-1,1,-1,1,-1,1,2,-1
70030161,1,2016,49,-1,49032,-1,1,-1,1,-1,2,1,-1
70030167,1,2006,2,-1,2405,-1,3,-1,1,-1,2,2,-1
70031626,1,2017,49,-1,49482,-1,4,-1,1,-1,1,3,-1
70031626,2,1998,20,-1,20421,-1,3,-1,1,-1,2,3,-1
70031634,1,2015,49,-1,49402,-1,3,-1,1,-1,1,1,-1
70031636,1,2005,22,-1,22022,-1,1,-1,1,-1,2,1,-1
70031641,1,2016,54,-1,54402,-1,3,-1,1,-1,1,3,-1
70031641,2,2015,49,-1,49442,-1,2,-1,1,-1,1,3,-1
70031641,3,2007,35,-1,35043,-1,1,-1,1,-1,2,2,-1
70031646,1,2005,37,-1,37031,-1,1,-1,1,-1,2,1,-1
70031647,1,2015,55,-1,55033,-1,1,-1,1,-1,2,2,-1
70031660,1,2011,12,-1,12023,-1,1,-1,1,-1,2,3,-1
70031668,1,2017,7,-1,7482,-1,4,-1,1,-1,1,1,-1
70031668,2,2016,54,-1,54402,-1,3,-1,1,-1,1,3,-1
70031680,1,2017,35,-1,35051,-1,3,-1,1,-1,1,2,-1
70031680,2,2008,34,-1,34043,-1,1,-1,1,-1,1,1,-1
70031682,1,2017,20,-1,20423,-1,3,-1,1,-1,1,2,-1
70031683,1,2011,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70031690,1,2013,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70031690,2,2003,59,-1,59031,-1,1,-1,1,-1,1,2,-1
70031690,3,2015,72,-1,72704,-1,7,-1,1,-1,2,3,-1
70031700,1,2011,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70031701,1,2013,20,-1,20024,-1,3,-1,1,-1,1,3,-1
70031701,2,2011,30,-1,30046,-1,1,-1,1,-1,1,1,-1
70031706,1,2006,12,-1,12022,-1,2,-1,1,-1,1,1,-1
70031786,1,2016,63,-1,63401,-1,3,-1,1,-1,1,3,-1
70031790,1,2009,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70031790,2,2003,37,-1,37032,-1,1,-1,1,-1,2,1,-1
70031799,1,2015,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70031799,2,2013,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70031804,1,2007,20,-1,20002,-1,1,-1,1,-1,2,2,-1
70031805,1,2014,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70031805,2,2012,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70031808,1,2015,20,-1,20421,-1,3,-1,1,-1,1,3,-1
70031808,2,2013,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70031813,1,2016,63,-1,63441,-1,2,-1,1,-1,1,2,-1
70031813,2,2008,37,-1,37032,-1,1,-1,1,-1,2,2,-1
70031814,1,2011,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70031819,1,2017,32,-1,32401,-1,3,-1,1,-1,1,3,-1
70031819,2,2016,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70031822,1,2018,12,-1,12481,-1,4,-1,1,-1,1,2,-1
70031822,2,2011,18,-1,18022,-1,1,-1,1,-1,1,2,-1
70031822,3,2002,2,-1,2404,-1,1,-1,1,-1,2,3,-1
70031822,4,1996,12,-1,12461,-1,2,-1,1,-1,1,2,-1
70031830,1,2010,20,-1,20037,-1,1,-1,1,-1,1,2,-1
70031836,1,2010,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70031839,1,2018,48,-1,48403,-1,3,-1,1,-1,1,3,-1
